account_id,customer_id,type,currency,balance,status,opened_at,branch_id
A-2299,C-1133,CREDIT,EUR,6306.22,ACTIVE,11/26/2021 21:38,B-42
A-2300,C-1238,CURRENT,JPY,68638.75,SUSPENDED,10/03/2022 12:08,B-20
A-2301,C-1394,SAVINGS,GBP,36817.64,ACTIVE,10/12/2024 03:21,B-20
A-2302,C-1112,LOAN,EUR,45552.37,SUSPENDED,10/08/2022 18:46,B-9
A-2303,C-1191,LOAN,INR,80219.3,ACTIVE,03/31/2022 18:42,B-27
A-2304,C-1390,SAVINGS,INR,44730.12,SUSPENDED,06/28/2024 04:48,B-16
A-2305,C-1185,SAVINGS,USD,82894.53,SUSPENDED,07/12/2025 08:18,B-5
A-2306,C-1103,CURRENT,EUR,32878.95,SUSPENDED,04/19/2021 22:16,B-37
A-2307,C-1226,CURRENT,INR,48933.91,SUSPENDED,03/27/2022 16:18,B-8
A-2308,C-1228,LOAN,EUR,51373.46,CLOSED,07/01/2021 16:38,B-4
A-2309,C-1288,LOAN,GBP,72355.68,CLOSED,10/03/2021 17:04,B-4
A-2310,C-1130,CURRENT,INR,7395.65,CLOSED,05/15/2021 11:44,B-1
A-2311,C-1176,SAVINGS,INR,99412.95,ACTIVE,05/19/2021 21:21,B-45
A-2312,C-1478,SAVINGS,GBP,40945.81,ACTIVE,01/19/2021 07:44,B-31
A-2313,C-1392,LOAN,GBP,99286.37,CLOSED,08/31/2021 06:22,B-42
A-2314,C-1229,LOAN,USD,68304.76,SUSPENDED,03/02/2025 08:12,B-25
A-2315,C-1447,CURRENT,GBP,11951.45,SUSPENDED,07/18/2024 10:58,B-35
A-2316,C-1201,CURRENT,EUR,83498.68,ACTIVE,01/07/2025 06:32,B-34
A-2317,C-1152,LOAN,INR,37989.72,ACTIVE,01/03/2021 05:17,B-30
A-2318,C-1126,CREDIT,EUR,27637.41,SUSPENDED,08/28/2022 03:47,B-30
A-2319,C-1391,SAVINGS,JPY,61530.83,ACTIVE,08/07/2023 20:46,B-8
A-2320,C-1123,SAVINGS,USD,59435.02,CLOSED,05/09/2025 07:55,B-14
A-2321,C-1306,SAVINGS,EUR,74080.05,CLOSED,03/10/2024 02:08,B-44
A-2322,C-1224,CURRENT,USD,14099.54,CLOSED,01/28/2021 04:16,B-15
A-2323,C-1119,CREDIT,INR,59831.98,SUSPENDED,04/12/2021 13:10,B-47
A-2324,C-1419,CURRENT,GBP,87638.21,SUSPENDED,07/07/2024 15:51,B-21
A-2325,C-1266,LOAN,GBP,27587.88,SUSPENDED,01/26/2021 14:02,B-15
A-2326,C-1485,CURRENT,JPY,55629.48,ACTIVE,10/09/2024 20:26,B-38
A-2327,C-1497,LOAN,INR,31941.57,CLOSED,02/17/2023 00:44,B-23
A-2328,C-1209,CREDIT,JPY,18469.51,SUSPENDED,12/15/2020 20:36,B-10
A-2329,C-1242,CURRENT,GBP,85768.37,ACTIVE,07/27/2022 13:23,B-16
A-2330,C-1412,SAVINGS,INR,41326.48,CLOSED,12/08/2021 03:24,B-30
A-2331,C-1285,CURRENT,JPY,24361.57,ACTIVE,08/26/2023 02:11,B-34
A-2332,C-1169,SAVINGS,JPY,84728.63,ACTIVE,07/13/2021 14:55,B-42
A-2333,C-1274,CURRENT,USD,26919.31,SUSPENDED,08/25/2025 22:35,B-47
A-2334,C-1309,SAVINGS,USD,18897.51,SUSPENDED,10/17/2022 05:15,B-39
A-2335,C-1370,CURRENT,JPY,20968.02,CLOSED,09/02/2023 15:58,B-43
A-2336,C-1155,CURRENT,EUR,96211.55,ACTIVE,03/02/2022 12:01,B-1
A-2337,C-1382,LOAN,EUR,69593.07,SUSPENDED,05/11/2023 21:21,B-49
A-2338,C-1104,CURRENT,INR,32229.34,CLOSED,07/31/2021 17:06,B-26
A-2339,C-1194,CREDIT,GBP,26230.01,SUSPENDED,11/07/2024 14:57,B-30
A-2340,C-1451,LOAN,USD,80301.38,SUSPENDED,07/08/2021 19:41,B-32
A-2341,C-1240,CREDIT,EUR,37133.42,CLOSED,02/13/2022 06:58,B-49
A-2342,C-1023,CURRENT,EUR,1720.37,SUSPENDED,02/22/2022 02:42,B-37
A-2343,C-1478,LOAN,GBP,15325.9,CLOSED,11/10/2021 08:22,B-38
A-2344,C-1117,CURRENT,JPY,55109.19,SUSPENDED,11/02/2024 03:35,B-25
A-2345,C-1172,LOAN,JPY,46136.82,SUSPENDED,12/13/2023 17:29,B-17
A-2346,C-1407,CURRENT,EUR,72059.32,CLOSED,10/25/2022 15:10,B-23
A-2347,C-1094,SAVINGS,INR,3478.99,ACTIVE,10/10/2022 20:42,B-35
A-2348,C-1483,SAVINGS,USD,41297.98,SUSPENDED,07/11/2022 07:54,B-43
A-2349,C-1118,CURRENT,USD,21950.1,CLOSED,05/24/2025 02:40,B-5
A-2350,C-1191,LOAN,JPY,1671.6,SUSPENDED,07/07/2024 15:02,B-4
A-2351,C-1282,SAVINGS,USD,52988.82,CLOSED,03/13/2022 15:20,B-27
A-2352,C-1274,SAVINGS,INR,81334.41,SUSPENDED,01/15/2022 23:24,B-19
A-2353,C-1220,SAVINGS,USD,52486.1,ACTIVE,10/31/2020 12:43,B-12
A-2354,C-1098,CREDIT,GBP,26805.74,CLOSED,09/20/2023 13:14,B-40
A-2355,C-1040,LOAN,JPY,56543.72,SUSPENDED,02/10/2023 13:08,B-24
A-2356,C-1115,SAVINGS,USD,9440.7,CLOSED,12/03/2021 19:13,B-20
A-2357,C-1193,LOAN,USD,63711.13,SUSPENDED,11/17/2021 07:10,B-36
A-2358,C-1087,LOAN,JPY,64526.23,CLOSED,08/11/2021 21:10,B-6
A-2359,C-1289,SAVINGS,EUR,21220.56,SUSPENDED,11/06/2023 01:01,B-7
A-2360,C-1454,LOAN,GBP,4751.54,ACTIVE,02/24/2022 02:46,B-37
A-2361,C-1350,SAVINGS,EUR,92883.76,CLOSED,11/09/2023 18:46,B-18
A-2362,C-1008,CURRENT,JPY,92894.61,CLOSED,05/18/2023 14:40,B-14
A-2363,C-1083,CURRENT,INR,83481.59,CLOSED,11/13/2022 17:27,B-37
A-2364,C-1346,CREDIT,JPY,75585.37,ACTIVE,11/27/2023 05:32,B-35
A-2365,C-1404,SAVINGS,INR,74571.11,CLOSED,04/15/2022 11:28,B-45
A-2366,C-1027,LOAN,EUR,83883.6,CLOSED,04/24/2022 14:47,B-7
A-2367,C-1309,LOAN,GBP,3059.6,CLOSED,08/30/2020 12:40,B-50
A-2368,C-1401,LOAN,EUR,35645.54,CLOSED,03/29/2025 06:08,B-29
A-2369,C-1221,LOAN,USD,77239.52,CLOSED,04/25/2022 05:56,B-12
A-2370,C-1408,SAVINGS,USD,26870.41,CLOSED,05/16/2022 13:03,B-16
A-2371,C-1364,CURRENT,JPY,31736.16,ACTIVE,02/12/2023 12:31,B-41
A-2372,C-1046,CREDIT,JPY,36055.76,CLOSED,02/26/2023 14:22,B-1
A-2373,C-1052,SAVINGS,EUR,43154.85,SUSPENDED,03/22/2023 06:08,B-9
A-2374,C-1284,LOAN,USD,2723.56,CLOSED,06/01/2024 15:12,B-33
A-2375,C-1283,CREDIT,JPY,1332.83,CLOSED,10/22/2020 09:20,B-6
A-2376,C-1198,SAVINGS,INR,90530.24,ACTIVE,03/30/2023 14:48,B-50
A-2377,C-1292,CURRENT,JPY,17033.22,CLOSED,12/03/2024 03:15,B-34
A-2378,C-1154,LOAN,EUR,6420.39,CLOSED,01/22/2025 23:15,B-18
A-2379,C-1141,CREDIT,JPY,78288.4,CLOSED,11/23/2024 11:32,B-27
A-2380,C-1128,LOAN,INR,61705.21,CLOSED,12/22/2024 22:19,B-16
A-2381,C-1054,CREDIT,USD,94887.46,CLOSED,08/02/2025 04:26,B-9
A-2382,C-1430,LOAN,GBP,44078.27,CLOSED,06/18/2023 23:06,B-40
A-2383,C-1417,CURRENT,GBP,32134.45,SUSPENDED,10/01/2020 07:55,B-42
A-2384,C-1102,CREDIT,EUR,96461.0,CLOSED,12/15/2022 16:39,B-31
A-2385,C-1149,LOAN,INR,78219.24,CLOSED,08/08/2024 09:12,B-48
A-2386,C-1192,LOAN,GBP,11477.39,SUSPENDED,10/29/2020 11:55,B-18
A-2387,C-1102,CURRENT,INR,2788.92,SUSPENDED,01/24/2022 05:46,B-38
A-2388,C-1236,CURRENT,JPY,79788.78,SUSPENDED,09/26/2020 22:06,B-46
A-2389,C-1035,LOAN,EUR,63370.27,ACTIVE,11/01/2023 09:57,B-27
A-2390,C-1129,CURRENT,JPY,78928.77,ACTIVE,11/11/2023 18:25,B-43
A-2391,C-1229,LOAN,INR,40140.43,SUSPENDED,12/19/2024 13:13,B-39
A-2392,C-1472,LOAN,INR,3772.84,CLOSED,08/16/2023 06:29,B-45
A-2393,C-1359,SAVINGS,USD,76918.51,SUSPENDED,04/04/2021 14:05,B-35
A-2394,C-1340,CURRENT,INR,4525.24,SUSPENDED,04/25/2023 23:46,B-23
A-2395,C-1346,LOAN,GBP,96575.11,CLOSED,04/06/2022 11:54,B-42
A-2396,C-1054,SAVINGS,GBP,22277.91,SUSPENDED,06/18/2024 08:06,B-1
A-2397,C-1265,CURRENT,JPY,37474.54,CLOSED,11/16/2024 10:58,B-36
A-2398,C-1395,CURRENT,GBP,99770.5,CLOSED,11/03/2022 11:48,B-44
A-2399,C-1053,LOAN,USD,11695.33,SUSPENDED,03/13/2022 05:45,B-19
A-2400,C-1072,CREDIT,GBP,45587.73,ACTIVE,01/12/2024 02:10,B-23
A-2401,C-1266,CREDIT,JPY,9852.54,SUSPENDED,04/13/2024 22:01,B-31
A-2402,C-1356,CREDIT,USD,30096.38,SUSPENDED,06/06/2022 19:34,B-29
A-2403,C-1058,CREDIT,USD,67746.22,ACTIVE,01/04/2022 19:36,B-2
A-2404,C-1476,CURRENT,INR,17527.88,ACTIVE,05/06/2023 06:37,B-48
A-2405,C-1169,LOAN,JPY,23262.37,CLOSED,03/04/2024 10:53,B-36
A-2406,C-1322,CURRENT,JPY,39618.68,SUSPENDED,08/20/2022 06:46,B-12
A-2407,C-1314,LOAN,INR,43012.33,ACTIVE,12/06/2022 12:20,B-13
A-2408,C-1360,CURRENT,GBP,75257.32,ACTIVE,03/23/2022 13:51,B-14
A-2409,C-1295,CURRENT,GBP,32665.89,CLOSED,07/01/2024 05:57,B-7
A-2410,C-1058,LOAN,INR,96595.05,CLOSED,11/20/2024 02:26,B-17
A-2411,C-1305,LOAN,INR,11511.78,CLOSED,09/07/2024 00:35,B-25
A-2412,C-1432,CURRENT,GBP,91876.39,SUSPENDED,05/13/2023 15:40,B-30
A-2413,C-1043,CURRENT,GBP,11874.38,CLOSED,02/06/2022 13:23,B-44
A-2414,C-1059,CREDIT,EUR,51131.4,CLOSED,01/05/2022 00:03,B-12
A-2415,C-1305,LOAN,JPY,18656.79,SUSPENDED,09/14/2023 06:19,B-9
A-2416,C-1275,CURRENT,INR,16769.87,CLOSED,06/23/2025 04:38,B-45
A-2417,C-1071,CREDIT,JPY,61979.06,CLOSED,12/16/2021 02:19,B-12
A-2418,C-1487,LOAN,EUR,19593.34,CLOSED,10/19/2020 07:54,B-1
A-2419,C-1493,LOAN,JPY,68501.2,CLOSED,03/17/2024 15:30,B-36
A-2420,C-1363,LOAN,EUR,8358.8,ACTIVE,05/03/2021 02:45,B-29
A-2421,C-1407,CURRENT,GBP,3366.24,ACTIVE,01/18/2024 15:15,B-49
A-2422,C-1275,CURRENT,JPY,56608.48,CLOSED,08/16/2023 01:11,B-19
A-2423,C-1281,SAVINGS,INR,11509.24,SUSPENDED,04/08/2025 01:39,B-33
A-2424,C-1421,SAVINGS,JPY,54680.69,CLOSED,05/12/2021 22:29,B-24
A-2425,C-1052,CURRENT,GBP,87493.5,ACTIVE,11/09/2021 06:38,B-48
A-2426,C-1230,CREDIT,USD,43963.08,ACTIVE,10/15/2021 14:41,B-17
A-2427,C-1397,CURRENT,INR,68944.45,SUSPENDED,11/20/2020 03:27,B-16
A-2428,C-1312,LOAN,EUR,61653.5,ACTIVE,10/15/2023 22:20,B-41
A-2429,C-1416,SAVINGS,INR,35146.47,CLOSED,07/10/2025 04:12,B-14
A-2430,C-1305,CURRENT,GBP,97902.12,CLOSED,12/28/2021 16:49,B-35
A-2431,C-1148,CREDIT,INR,98550.28,SUSPENDED,12/07/2021 16:52,B-37
A-2432,C-1417,CURRENT,JPY,91884.99,CLOSED,01/30/2023 21:50,B-7
A-2433,C-1443,CURRENT,EUR,25042.76,SUSPENDED,08/24/2021 10:19,B-42
A-2434,C-1164,LOAN,JPY,14302.95,SUSPENDED,04/04/2021 11:26,B-16
A-2435,C-1137,LOAN,JPY,45253.97,SUSPENDED,05/25/2023 01:35,B-41
A-2436,C-1406,SAVINGS,JPY,51609.79,CLOSED,02/22/2024 06:18,B-50
A-2437,C-1355,LOAN,JPY,32796.2,ACTIVE,07/05/2022 06:49,B-24
A-2438,C-1444,SAVINGS,JPY,63520.57,SUSPENDED,01/03/2021 11:06,B-50
A-2439,C-1183,LOAN,EUR,96816.05,ACTIVE,12/09/2021 22:57,B-5
A-2440,C-1253,CREDIT,GBP,33841.74,SUSPENDED,05/10/2023 01:07,B-18
A-2441,C-1066,LOAN,GBP,89426.05,ACTIVE,05/04/2023 00:21,B-37
A-2442,C-1023,LOAN,USD,12511.29,ACTIVE,08/06/2025 16:56,B-7
A-2443,C-1225,SAVINGS,JPY,20311.59,SUSPENDED,01/27/2024 12:11,B-30
A-2444,C-1465,CREDIT,EUR,87454.89,CLOSED,08/18/2022 11:31,B-9
A-2445,C-1047,CREDIT,GBP,8333.81,SUSPENDED,05/11/2024 02:41,B-42
A-2446,C-1462,CURRENT,USD,39694.52,CLOSED,09/24/2022 01:20,B-42
A-2447,C-1371,CURRENT,JPY,65582.97,SUSPENDED,08/04/2024 04:20,B-45
A-2448,C-1048,CURRENT,JPY,7886.08,SUSPENDED,12/17/2021 19:57,B-1
A-2449,C-1115,LOAN,USD,905.45,CLOSED,02/16/2024 08:05,B-34
A-2450,C-1418,LOAN,EUR,47822.25,ACTIVE,02/12/2022 08:23,B-8
A-2451,C-1196,SAVINGS,USD,31403.81,CLOSED,03/05/2023 12:45,B-6
A-2452,C-1070,CURRENT,EUR,6934.32,SUSPENDED,03/07/2022 17:29,B-25
A-2453,C-1004,CURRENT,JPY,35183.65,ACTIVE,01/05/2021 15:35,B-40
A-2454,C-1321,CURRENT,JPY,61645.99,CLOSED,04/27/2024 08:34,B-48
A-2455,C-1440,SAVINGS,USD,14087.31,ACTIVE,11/10/2023 02:09,B-14
A-2456,C-1301,LOAN,GBP,96328.55,CLOSED,04/18/2021 23:03,B-47
A-2457,C-1405,CURRENT,GBP,64497.59,ACTIVE,07/03/2023 08:24,B-9
A-2458,C-1283,CREDIT,USD,84804.42,SUSPENDED,11/09/2022 04:16,B-39
A-2459,C-1448,CURRENT,INR,60731.99,ACTIVE,01/09/2025 22:37,B-20
A-2460,C-1382,CREDIT,USD,78401.78,ACTIVE,11/17/2020 22:34,B-26
A-2461,C-1253,SAVINGS,EUR,50008.3,SUSPENDED,05/04/2025 10:33,B-25
A-2462,C-1036,SAVINGS,GBP,93399.05,ACTIVE,07/17/2023 01:50,B-34
A-2463,C-1198,LOAN,GBP,54680.99,ACTIVE,06/23/2021 12:15,B-37
A-2464,C-1390,SAVINGS,USD,58777.61,ACTIVE,04/22/2022 05:35,B-31
A-2465,C-1134,SAVINGS,USD,94873.13,CLOSED,05/24/2022 00:28,B-14
A-2466,C-1259,LOAN,JPY,70210.88,ACTIVE,07/24/2021 04:27,B-19
A-2467,C-1327,CURRENT,GBP,8451.35,ACTIVE,07/19/2022 18:58,B-35
A-2468,C-1261,CURRENT,INR,32742.35,SUSPENDED,03/25/2025 07:32,B-14
A-2469,C-1324,SAVINGS,GBP,69897.72,SUSPENDED,12/29/2020 12:14,B-49
A-2470,C-1488,SAVINGS,EUR,8712.66,CLOSED,01/08/2021 08:00,B-16
A-2471,C-1059,SAVINGS,GBP,66641.35,SUSPENDED,12/20/2022 19:38,B-30
A-2472,C-1379,SAVINGS,USD,70819.27,SUSPENDED,07/13/2025 21:05,B-12
A-2473,C-1005,LOAN,GBP,52348.24,SUSPENDED,03/13/2025 06:26,B-11
A-2474,C-1132,CREDIT,EUR,75002.66,CLOSED,07/24/2022 04:25,B-11
A-2475,C-1375,SAVINGS,GBP,80730.07,CLOSED,12/26/2021 17:33,B-8
A-2476,C-1268,CREDIT,INR,62790.53,CLOSED,03/13/2021 09:46,B-5
A-2477,C-1233,CREDIT,USD,50011.04,SUSPENDED,05/12/2021 21:58,B-33
A-2478,C-1085,CURRENT,GBP,77355.56,SUSPENDED,02/26/2022 01:56,B-24
A-2479,C-1345,SAVINGS,EUR,74103.92,ACTIVE,12/10/2021 14:16,B-47
A-2480,C-1022,CURRENT,USD,47229.28,CLOSED,06/15/2021 00:20,B-1
A-2481,C-1471,CURRENT,USD,55331.19,SUSPENDED,02/14/2022 00:18,B-10
A-2482,C-1379,LOAN,EUR,32248.02,CLOSED,04/19/2021 19:19,B-42
A-2483,C-1468,CREDIT,GBP,82617.1,SUSPENDED,10/25/2023 23:01,B-47
A-2484,C-1190,SAVINGS,EUR,22396.19,SUSPENDED,03/03/2023 17:01,B-8
A-2485,C-1023,SAVINGS,JPY,86616.62,CLOSED,12/31/2024 14:09,B-26
A-2486,C-1167,LOAN,USD,36955.04,CLOSED,08/10/2021 20:15,B-6
A-2487,C-1288,CURRENT,JPY,36890.54,CLOSED,10/27/2023 03:05,B-20
A-2488,C-1395,CURRENT,INR,76072.17,ACTIVE,03/25/2025 08:47,B-50
A-2489,C-1077,LOAN,USD,23376.47,CLOSED,12/16/2021 05:30,B-1
A-2490,C-1325,SAVINGS,GBP,246.06,SUSPENDED,05/09/2024 17:02,B-45
A-2491,C-1192,CREDIT,USD,20598.92,ACTIVE,04/10/2025 06:04,B-48
A-2492,C-1214,SAVINGS,EUR,71194.08,ACTIVE,03/13/2024 21:41,B-32
A-2493,C-1022,LOAN,GBP,45899.96,SUSPENDED,03/17/2025 11:19,B-15
A-2494,C-1043,SAVINGS,INR,13438.03,CLOSED,11/24/2024 17:56,B-38
A-2495,C-1038,SAVINGS,JPY,66278.15,ACTIVE,01/25/2024 03:32,B-38
A-2496,C-1121,CREDIT,GBP,92611.59,CLOSED,03/09/2023 13:20,B-19
A-2497,C-1358,CREDIT,GBP,45330.51,ACTIVE,09/21/2020 01:17,B-48
A-2498,C-1038,CURRENT,INR,10986.39,ACTIVE,07/14/2021 21:39,B-13
A-2499,C-1084,LOAN,GBP,40710.6,SUSPENDED,08/10/2025 16:38,B-29
A-2500,C-1183,CURRENT,JPY,30899.94,CLOSED,08/01/2021 18:42,B-50
A-2501,C-1436,SAVINGS,EUR,80778.93,CLOSED,03/02/2025 02:25,B-8
A-2502,C-1423,SAVINGS,EUR,83608.88,CLOSED,06/06/2023 22:00,B-46
A-2503,C-1075,CURRENT,GBP,39684.82,ACTIVE,11/18/2022 07:07,B-6
A-2504,C-1346,CREDIT,EUR,3205.1,CLOSED,05/20/2025 02:54,B-20
A-2505,C-1437,CURRENT,USD,46258.12,ACTIVE,03/21/2025 23:18,B-29
A-2506,C-1062,SAVINGS,EUR,13158.45,CLOSED,02/23/2021 13:24,B-1
A-2507,C-1190,SAVINGS,INR,58653.26,ACTIVE,12/18/2023 20:45,B-44
A-2508,C-1011,CURRENT,JPY,80948.94,ACTIVE,04/13/2023 19:37,B-5
A-2509,C-1463,SAVINGS,USD,94233.84,ACTIVE,04/02/2023 07:03,B-22
A-2510,C-1086,LOAN,JPY,49663.03,CLOSED,10/14/2021 19:36,B-37
A-2511,C-1349,CURRENT,GBP,21550.14,ACTIVE,08/28/2020 19:50,B-28
A-2512,C-1140,LOAN,EUR,3561.48,SUSPENDED,01/05/2021 03:16,B-18
A-2513,C-1315,CREDIT,JPY,41258.02,SUSPENDED,12/15/2023 03:33,B-16
A-2514,C-1245,SAVINGS,GBP,38363.23,CLOSED,02/28/2022 19:38,B-4
A-2515,C-1102,CURRENT,INR,79505.14,CLOSED,07/01/2025 19:49,B-42
A-2516,C-1400,CREDIT,JPY,54497.33,CLOSED,12/03/2024 23:35,B-46
A-2517,C-1176,CREDIT,JPY,27116.52,ACTIVE,11/19/2024 13:00,B-37
A-2518,C-1163,CURRENT,USD,89586.9,CLOSED,05/30/2024 20:22,B-39
A-2519,C-1029,CREDIT,INR,99960.61,ACTIVE,02/10/2025 03:39,B-31
A-2520,C-1051,CURRENT,GBP,53415.59,SUSPENDED,09/26/2024 12:34,B-16
A-2521,C-1028,CURRENT,INR,84665.86,CLOSED,09/24/2022 15:22,B-49
A-2522,C-1181,CURRENT,EUR,59292.7,SUSPENDED,04/27/2023 09:48,B-12
A-2523,C-1357,SAVINGS,GBP,94761.12,SUSPENDED,01/29/2025 20:30,B-23
A-2524,C-1072,CURRENT,JPY,54258.25,ACTIVE,06/08/2023 16:56,B-37
A-2525,C-1251,SAVINGS,USD,23339.07,ACTIVE,12/13/2023 10:31,B-3
A-2526,C-1010,LOAN,USD,33240.23,SUSPENDED,01/25/2024 23:09,B-34
A-2527,C-1103,CREDIT,EUR,91886.2,CLOSED,01/18/2023 06:28,B-9
A-2528,C-1030,CURRENT,INR,70499.16,ACTIVE,01/18/2024 09:54,B-2
A-2529,C-1396,CREDIT,USD,37421.72,SUSPENDED,04/18/2023 10:36,B-8
A-2530,C-1202,SAVINGS,GBP,30246.34,ACTIVE,08/29/2021 19:02,B-38
A-2531,C-1499,LOAN,JPY,64953.11,ACTIVE,05/09/2024 09:53,B-11
A-2532,C-1362,CREDIT,EUR,66586.61,ACTIVE,10/01/2021 13:39,B-36
A-2533,C-1193,CREDIT,EUR,17853.06,ACTIVE,07/03/2022 06:00,B-20
A-2534,C-1485,LOAN,INR,3335.04,SUSPENDED,03/04/2023 02:06,B-45
A-2535,C-1162,CURRENT,INR,10500.61,CLOSED,03/08/2022 23:50,B-40
A-2536,C-1072,SAVINGS,EUR,34746.33,CLOSED,08/08/2021 04:09,B-22
A-2537,C-1085,SAVINGS,GBP,44718.33,CLOSED,11/06/2021 15:13,B-41
A-2538,C-1107,SAVINGS,GBP,25740.13,ACTIVE,05/11/2024 19:37,B-16
A-2539,C-1368,SAVINGS,JPY,43878.19,CLOSED,11/18/2021 19:36,B-1
A-2540,C-1496,LOAN,JPY,88188.89,CLOSED,03/05/2022 02:52,B-11
A-2541,C-1279,SAVINGS,JPY,78894.13,SUSPENDED,04/16/2021 04:23,B-25
A-2542,C-1333,CURRENT,EUR,45183.61,ACTIVE,04/18/2022 10:20,B-49
A-2543,C-1150,CREDIT,GBP,95171.05,ACTIVE,03/17/2022 11:20,B-2
A-2544,C-1175,LOAN,EUR,73225.31,SUSPENDED,10/17/2020 23:54,B-11
A-2545,C-1482,CREDIT,INR,98529.08,CLOSED,04/02/2023 10:17,B-6
A-2546,C-1360,LOAN,EUR,60771.03,CLOSED,03/12/2021 13:44,B-2
A-2547,C-1080,SAVINGS,GBP,20634.49,ACTIVE,01/14/2021 02:54,B-4
A-2548,C-1209,CREDIT,GBP,29810.32,ACTIVE,01/26/2023 04:51,B-45
A-2549,C-1025,LOAN,EUR,5545.03,ACTIVE,01/14/2022 13:30,B-26
A-2550,C-1218,CREDIT,INR,48084.81,ACTIVE,10/20/2022 16:30,B-6
A-2551,C-1013,CURRENT,GBP,97708.06,CLOSED,03/05/2025 09:24,B-14
A-2552,C-1432,CREDIT,JPY,47147.35,SUSPENDED,06/30/2022 21:49,B-8
A-2553,C-1135,LOAN,EUR,37164.95,CLOSED,08/11/2021 04:50,B-6
A-2554,C-1189,LOAN,USD,26403.27,CLOSED,01/17/2023 03:17,B-12
A-2555,C-1134,CREDIT,INR,6257.77,SUSPENDED,10/12/2024 13:02,B-15
A-2556,C-1341,SAVINGS,GBP,80837.2,CLOSED,12/30/2024 17:08,B-7
A-2557,C-1497,CURRENT,INR,6192.28,CLOSED,06/26/2025 15:39,B-49
A-2558,C-1419,LOAN,INR,68738.09,CLOSED,08/08/2021 13:22,B-34
A-2559,C-1293,LOAN,GBP,7987.61,SUSPENDED,06/01/2021 14:41,B-16
A-2560,C-1017,CURRENT,USD,94930.56,CLOSED,08/28/2024 08:59,B-33
A-2561,C-1088,CURRENT,EUR,12705.98,CLOSED,06/13/2024 02:43,B-11
A-2562,C-1040,LOAN,EUR,99727.2,SUSPENDED,12/15/2021 12:23,B-44
A-2563,C-1075,CREDIT,GBP,91089.37,ACTIVE,02/09/2024 00:32,B-39
A-2564,C-1044,LOAN,INR,32680.07,CLOSED,01/05/2023 13:57,B-25
A-2565,C-1266,SAVINGS,INR,58798.85,CLOSED,07/18/2025 10:45,B-30
A-2566,C-1057,CURRENT,EUR,56702.73,SUSPENDED,02/17/2025 16:44,B-27
A-2567,C-1388,SAVINGS,INR,77976.52,CLOSED,06/21/2021 18:26,B-7
A-2568,C-1444,CREDIT,JPY,26487.25,SUSPENDED,01/07/2022 16:36,B-35
A-2569,C-1248,LOAN,USD,17302.75,CLOSED,01/07/2025 19:33,B-37
A-2570,C-1073,LOAN,USD,39639.7,CLOSED,05/06/2022 14:53,B-40
A-2571,C-1353,SAVINGS,JPY,92091.41,CLOSED,08/05/2021 09:05,B-16
A-2572,C-1010,CREDIT,GBP,28106.63,CLOSED,04/29/2025 05:52,B-22
A-2573,C-1439,SAVINGS,EUR,13525.11,SUSPENDED,10/26/2020 16:17,B-45
A-2574,C-1226,CREDIT,GBP,72907.06,SUSPENDED,02/18/2021 23:27,B-50
A-2575,C-1330,CURRENT,JPY,21217.91,CLOSED,07/08/2022 07:26,B-6
A-2576,C-1379,CREDIT,USD,51575.44,ACTIVE,04/28/2024 23:50,B-32
A-2577,C-1033,LOAN,EUR,78073.59,SUSPENDED,03/29/2024 17:22,B-20
A-2578,C-1450,SAVINGS,EUR,19357.07,ACTIVE,02/20/2024 02:45,B-37
A-2579,C-1428,CURRENT,USD,45699.22,CLOSED,10/29/2020 21:24,B-4
A-2580,C-1360,CREDIT,GBP,82368.28,SUSPENDED,01/30/2022 02:04,B-13
A-2581,C-1203,SAVINGS,USD,24269.62,CLOSED,09/01/2020 11:09,B-41
A-2582,C-1304,CURRENT,JPY,58729.34,CLOSED,03/07/2021 16:14,B-29
A-2583,C-1176,CREDIT,USD,28578.43,CLOSED,09/11/2020 13:37,B-11
A-2584,C-1025,CURRENT,EUR,64773.25,SUSPENDED,08/11/2023 12:45,B-11
A-2585,C-1105,LOAN,INR,2103.23,SUSPENDED,04/28/2022 23:54,B-18
A-2586,C-1004,CURRENT,EUR,60154.08,ACTIVE,01/08/2022 23:11,B-31
A-2587,C-1114,CREDIT,GBP,42438.3,CLOSED,03/28/2025 05:00,B-17
A-2588,C-1436,LOAN,GBP,21899.08,CLOSED,07/07/2023 19:29,B-23
A-2589,C-1346,LOAN,INR,10320.98,SUSPENDED,04/18/2022 16:35,B-34
A-2590,C-1339,CREDIT,GBP,68472.87,CLOSED,04/11/2025 21:44,B-24
A-2591,C-1032,CREDIT,GBP,86163.01,CLOSED,01/08/2024 06:22,B-22
A-2592,C-1335,CREDIT,EUR,15077.94,ACTIVE,04/03/2022 15:43,B-46
A-2593,C-1460,LOAN,GBP,68107.5,SUSPENDED,06/21/2021 05:28,B-4
A-2594,C-1013,LOAN,GBP,26016.68,CLOSED,09/06/2020 19:14,B-42
A-2595,C-1207,SAVINGS,INR,70836.09,SUSPENDED,05/22/2023 12:49,B-25
A-2596,C-1417,CREDIT,EUR,68663.18,SUSPENDED,01/17/2021 01:04,B-13
A-2597,C-1401,CREDIT,INR,30089.46,ACTIVE,06/06/2023 16:06,B-31
A-2598,C-1430,CURRENT,GBP,9850.55,ACTIVE,03/06/2022 09:47,B-43
